ranking,ISBN,title,author,publisher,genre,year
49,9784065180181 ,アカデミック・フレーズバンク　そのまま使える！構文２００・文例１９００,ジョン・モーリー,講談社,英米語,2023
50,9784816373695 ,史上最強ＳＰＩ＆テストセンター超実戦問題集　２０２５最新版,オフィス海,ナツメ社,社会科学,2023
51,9784641165601 ,金融論,福田慎一,有斐閣,経済財政,2023
52,9784065306499 ,これが本当のＷｅｂテストだ！　１　２０２５年度版,ＳＰＩノートの会,講談社,社会科学,2023
53,9784641179561 ,民事訴訟法,三木浩一,有斐閣,法律,2023
54,9784535526884 ,基本刑法　２,大塚裕史,日本評論社,法律,2023
55,9784883843596 ,金融商品取引法,飯田秀総,新世社（渋谷区）,法律,2023
56,9784906033683 ,公式ＴＯＥＩＣ　Ｌｉｓｔｅｎｉｎｇ　＆　Ｒｅａｄｉｎｇ　問題集　９,Ｅｄｕｃａｔｉｏｎａｌ　Ｔｅｓｔｉｎｇ,国際ビジネスコミュニケーション協会,英米語,2023
57,9784130530279 ,東大塾これからの日本の人口と社会,白波瀬佐和子,東京大学出版会,社会,2023
58,9784339032116 ,古典制御論,吉川恒夫,コロナ社,機械,2023
59,9784641243590 ,独禁法講義,白石忠志,有斐閣,法律,2023
60,9784344985148 ,考えるとはどういうことか,梶谷真司,幻冬舎,日文評論,2023
61,9784002710808 ,検証ナチスは「良いこと」もしたのか？,小野寺拓也,岩波書店,社会,2023
62,9784000610070 ,第一次世界大戦開戦原因の再検討,小野塚知二,岩波書店,外国歴史,2023
63,9784335358074 ,精読憲法判例　統治編,木下昌彦,弘文堂,法律,2023
64,9784774407760 ,調べる技術,小林昌樹,皓星社,総記,2023
65,9784492556542 ,現役東大生が書いた地頭を鍛えるフェルミ推定ノート,東大ケーススタディ研究会,東洋経済新報社,経営,2023
66,9784797233490 ,ロースクール国際法読本,中谷和弘,信山社出版,法律,2023
67,9784065133323 ,深層学習,岡谷貴之,講談社,数学,2023
68,9784641139619 ,判例刑法総論,山口厚,有斐閣,法律,2023
69,9784121027528 ,戦後日本政治史,境家史郎,中央公論新社,政治,2023
70,9784842503332 ,生産の技術,中尾政之,養賢堂,機械,2023
71,9784641053854 ,計量経済学,西山慶彦,有斐閣,経済財政,2023
72,9784088836447 ,ＯＮＥ　ＰＩＥＣＥ　巻１０６,尾田栄一郎,集英社,コミック,2023
73,9784335359316 ,行政法解釈の技法,伊藤建,弘文堂,法律,2023
74,9784320111660 ,現代数理統計学の基礎,久保川達也,共立出版,数学,2023
75,9784023315686 ,ＴＯＥＩＣ　Ｌ＆Ｒ　ＴＥＳＴ出る単特急金のフレーズ,ＴＥＸ加藤,朝日新聞出版,英米語,2023
76,9784065267141 ,物価とは何か,渡辺努,講談社,経済財政,2023
77,9784758118750 ,基本がわかる漢方医学講義,日本漢方医学教育協議会,羊土社,医学薬学,2023
78,9784163915968 ,因果推論の科学,ジューディア・パール,文藝春秋,外文・他,2023
79,9784492973318 ,会社四季報業界地図　２０２３年版,東洋経済新報社,東洋経済新報社,経営,2023
80,9784883195077 ,日本語初級２大地　メインテキスト,山崎佳子,スリーエーネットワーク,日本語,2023
81,9784595322075 ,大学マネジメント論,小方直幸,放送大学教育振興会,経営,2023
82,9784873117584 ,ゼロから作るＤｅｅｐ　Ｌｅａｒｎｉｎｇ,斎藤康毅,オライリー・ジャパン,電子通信,2023
83,9784862761804 ,世界はシステムで動く,ドネラ・Ｈ．メドウズ,英治出版,社会科学,2023
84,9784000614245 ,経済学のためのゲーム理論入門,ロバート・ギボンズ,岩波書店,経済財政,2023
85,9784641138988 ,民法の基礎　２,佐久間毅,有斐閣,法律,2023
86,9784065274859 ,現代思想入門,千葉雅也,講談社,哲学,2023
87,9784641115576 ,労働判例百選,村中孝史,有斐閣,法律,2023
88,9784000614238 ,債権総論,中田裕康,岩波書店,法律,2023
89,9784864665650 ,司法試験＆予備試験短答過去問パーフェクト　３　２０２３年（令和５年）対策,,辰已法律研究所,法律,2023
90,9784121026866 ,中国哲学史,中島隆博,中央公論新社,哲学,2023
91,9784864665667 ,司法試験＆予備試験短答過去問パーフェクト　４　２０２３年（令和５年）対策,,辰已法律研究所,法律,2023
92,9784873115658 ,リーダブルコード,ダスティン・ボズウェル,オライリー・ジャパン,電子通信,2023
93,9784758122603 ,論文図表を読む作法,牛島俊和,羊土社,医学薬学,2023
94,9784297136338 ,大規模言語モデル入門,山田育矢,技術評論社,電子通信,2023
95,9784088837857 ,ＯＮＥ　ＰＩＥＣＥ　巻１０７,尾田栄一郎,集英社,コミック,2023
96,9784535523838 ,基本刑法　１,大塚裕史,日本評論社,法律,2023
97,9784524203345 ,今日の治療薬　２０２３,川合眞一,南江堂,医学薬学,2023
98,9784044006341 ,漢文の語法,西田太一郎,ＫＡＤＯＫＡＷＡ,日本語,2023
99,9784339018431 ,コンピュータアーキテクチャ,坂井修一,コロナ社,電子通信,2023
100,9784883195213 ,日本語初級２大地　文型説明と翻訳英語版,山崎佳子,スリーエーネットワーク,日本語,2023
1,9784641009226 ,ポケット六法　令和４年版,佐伯仁志,有斐閣,法律,2022
2,9784641009233 ,ポケット六法　令和５年版,佐伯仁志,有斐閣,法律,2022
3,9784883843442 ,債権各論　１,潮見佳男,新世社（渋谷区）,法律,2022
4,9784641138193 ,民法判例集　債権各論,瀬川信久,有斐閣,法律,2022
5,9784883843367 ,債権各論　２,潮見佳男,新世社（渋谷区）,法律,2022
6,9784641138483 ,商法判例集,山下友信,有斐閣,法律,2022
7,9784335315565 ,会社法,神田秀樹,弘文堂,法律,2022
8,9784065133323 ,深層学習,岡谷貴之,講談社,数学,2022
9,9784641227699 ,行政法判例集　１,大橋洋一（行政法学）,有斐閣,法律,2022
10,9784641227729 ,行政法　１,大橋洋一（行政法学）,有斐閣,法律,2022
11,9784641139305 ,判例刑法各論,西田典之,有斐閣,法律,2022
12,9784101035413 ,暇と退屈の倫理学,國分功一郎,新潮社,倫理,2022
13,9784065274859 ,現代思想入門,千葉雅也,講談社,哲学,2022
14,9784641399136 ,上級民事訴訟法,伊藤眞（民事訴訟法）,有斐閣,法律,2022
15,9784866840628 ,紛争類型別の要件事実,司法研修所,法曹会,法律,2022
16,9784758118750 ,基本がわかる漢方医学講義,日本漢方医学教育協議会,羊土社,医学薬学,2022
17,9784130430524 ,デザインする思考力,東京大学エグゼクティブマネジメントプログ,東京大学出版会,経営,2022
18,9784335357251 ,精読憲法判例　人権編,木下昌彦,弘文堂,法律,2022
19,9784641139336 ,ケースブック刑事訴訟法,井上正仁,有斐閣,法律,2022
20,9784641001589 ,国際条約集　２０２２年版,植木俊哉,有斐閣,法律,2022
21,9784866840154 ,プラクティス刑事裁判　平成３０年版,司法研修所刑事裁判教官室,法曹会,法律,2022
22,9784866840338 ,民事訴訟第一審手続の解説,司法研修所,法曹会,法律,2022
23,9784866840161 ,プロシーディングス刑事裁判　平成３０年版,司法研修所刑事裁判教官室,法曹会,法律,2022
24,9784627661158 ,新編ＪＩＳ機械製図,吉沢武男,森北出版,機械,2022
25,9784130323949 ,会社法,田中亘,東京大学出版会,法律,2022
26,9784320035485 ,非平衡統計力学,沙川貴大,共立出版,物理学,2022
27,9784866840321 ,民事判決起案の手引,司法研修所,法曹会,法律,2022
28,9784866840482 ,新問題研究要件事実,司法研修所,法曹会,法律,2022
29,9784335358074 ,精読憲法判例　統治編,木下昌彦,弘文堂,法律,2022
30,9784641115545 ,会社法判例百選,神作裕之,有斐閣,法律,2022
31,9784010944318 ,ＴＯＥＦＬテスト英単語３８００,神部孝,旺文社,英米語,2022
32,9784782535622 ,コンサル業界大研究,コンコードエグゼクティブグループ,産学社,社会,2022
33,9784344985148 ,考えるとはどういうことか,梶谷真司,幻冬舎,日文評論,2022
34,9784000614238 ,債権総論,中田裕康,岩波書店,法律,2022
35,9784339032116 ,古典制御論,吉川恒夫,コロナ社,機械,2022
36,9784641115279 ,民事訴訟法判例百選,高橋宏志,有斐閣,法律,2022
37,9784121026866 ,中国哲学史,中島隆博,中央公論新社,哲学,2022
38,9784502426919 ,創造力を民主化する,永井翔吾,中央経済社,社会科学,2022
39,9784492556733 ,東大生が書いた問題を解く力を鍛えるケース問題ノート,東大ケーススタディ研究会,東洋経済新報社,経営,2022
40,9784641115576 ,労働判例百選,村中孝史,有斐閣,法律,2022
41,9784000610070 ,第一次世界大戦開戦原因の再検討,小野塚知二,岩波書店,外国歴史,2022
42,9784781915333 ,一歩進んだ理解を目指す物性物理学講義,加藤岳生,サイエンス社,物理学,2022
43,9784758122603 ,論文図表を読む作法,牛島俊和,羊土社,医学薬学,2022
44,9784641053854 ,計量経済学,西山慶彦,有斐閣,経済財政,2022
45,9784000256742 ,歴史とは何か,エドワード・ハレット・カー,岩波書店,歴史総記,2022
46,9784641243323 ,独禁法講義,白石忠志,有斐閣,法律,2022
47,9784163913629 ,東京大学「ボーカロイド音楽論」講義,鮎川ぱて,文藝春秋,日文評論,2022
48,9784641136915 ,民法判例集　担保物権・債権総論,瀬川信久,有斐閣,法律,2022
49,9784842503332 ,生産の技術,中尾政之,養賢堂,機械,2022
50,9784532324414 ,２０３０半導体の地政学,太田泰彦,日経ＢＰＭ（日本経済新聞出版本部）,経営,2022
51,9784065180181 ,アカデミック・フレーズバンク　そのまま使える！構文２００・文例１９００,ジョン・モーリー,講談社,英米語,2022
52,9784906033638 ,公式ＴＯＥＩＣ　Ｌｉｓｔｅｎｉｎｇ　＆　Ｒｅａｄｉｎｇ問題集　８,Ｅｄｕｃａｔｉｏｎａｌ　Ｔｅｓｔｉｎｇ,国際ビジネスコミュニケーション協会,英米語,2022
53,9784797233490 ,ロースクール国際法読本,中谷和弘,信山社出版,法律,2022
54,9784815809584 ,法曹の倫理,森際康友,名古屋大学出版会,法律,2022
55,9784023315686 ,ＴＯＥＩＣ　Ｌ＆Ｒ　ＴＥＳＴ出る単特急金のフレーズ,ＴＥＸ加藤,朝日新聞出版,英米語,2022
56,9784320112452 ,Ｗｏｎｄｅｒｆｕｌ　Ｒ　５,高橋将宜,共立出版,数学,2022
57,9784524232116 ,今日の治療薬　２０２２,島田和幸,南江堂,医学薬学,2022
58,9784816371882 ,史上最強ＳＰＩ＆テストセンター超実戦問題集　２０２４最新版,オフィス海,ナツメ社,社会科学,2022
59,9784065212950 ,民主主義とは何か,宇野重規,講談社,哲学,2022
60,9784065267141 ,物価とは何か,渡辺努,講談社,経済財政,2022
61,9784339018431 ,コンピュータアーキテクチャ,坂井修一,コロナ社,電子通信,2022
62,9784641227583 ,行政法判例集　２,大橋洋一（行政法学）,有斐閣,法律,2022
63,9784873117584 ,ゼロから作るＤｅｅｐ　Ｌｅａｒｎｉｎｇ,斎藤康毅,オライリー・ジャパン,電子通信,2022
64,9784883194766 ,日本語初級１大地メインテキスト,山崎佳子,スリーエーネットワーク,日本語,2022
65,9784641137769 ,担保物権法,道垣内弘人,有斐閣,法律,2022
66,9784641115392 ,民法判例百選　３,水野紀子,有斐閣,法律,2022
67,9784532198381 ,未来をつくるキャリアの授業,渡辺秀和,日経ＢＰＭ（日本経済新聞出版本部）,経営,2022
68,9784641138704 ,契約法,中田裕康,有斐閣,法律,2022
69,9784884971366 ,アイデアの育て方,小沼敏郎,東急エージェンシー,社会科学,2022
70,9784130323765 ,刑事訴訟法,三井誠,東京大学出版会,法律,2022
71,9784873119755 ,ゼロから作るＤｅｅｐ　Ｌｅａｒｎｉｎｇ　４,斎藤康毅,オライリー・ジャパン,電子通信,2022
72,9784065265024 ,これが本当のＷｅｂテストだ！　１　２０２４年度版,ＳＰＩノートの会,講談社,社会科学,2022
73,9784121026958 ,日本共産党,中北浩爾,中央公論新社,政治,2022
74,9784065280867 ,基礎からわかる論文の書き方,小熊英二,講談社,総記,2022
75,9784004318293 ,教育は何を評価してきたのか,本田由紀,岩波書店,教育,2022
76,9784385159836 ,デイリー六法　令和５年版,長谷部由起子,三省堂,法律,2022
77,9784339040104 ,流体力学　１,大橋秀雄,コロナ社,機械,2022
78,9784883194773 ,日本語初級１大地文型説明と翻訳英語版,山崎佳子,スリーエーネットワーク,日本語,2022
79,9784492973301 ,会社四季報業界地図　２０２２年版,東洋経済新報社,東洋経済新報社,経営,2022
80,9784864810302 ,電磁波工学の基礎,中野義昭,数理工学社,電子通信,2022
81,9784641228245 ,行政法　２,大橋洋一（行政法学）,有斐閣,法律,2022
82,9784758121132 ,科学を育む査読の技法,水島昇,羊土社,生物学,2022
83,9784152100641 ,同志少女よ、敵を撃て,逢坂冬馬,早川書房,日文小説,2022
84,9784320111660 ,現代数理統計学の基礎,久保川達也,共立出版,数学,2022
85,9784759819380 ,スミス有機化学　上,ジャニス・グジュイニスキ・スミス,化学同人,化学,2022
86,9784492556542 ,現役東大生が書いた地頭を鍛えるフェルミ推定ノート,東大ケーススタディ研究会,東洋経済新報社,経営,2022
87,9784641243170 ,労働法,荒木尚志,有斐閣,法律,2022
88,9784297125608 ,ディープラーニングを支える技術　「正解」を導くメカニズム［技術基礎］,岡野原大輔,技術評論社,電子通信,2022
89,9784822289607 ,ＦＡＣＴＦＵＬＮＥＳＳ,ハンス・ロスリング,日経ＢＰ,経済財政,2022
90,9784802613194 ,データ分析に必須の知識・考え方　統計学入門,阿部真人,ソシム,数学,2022
91,9784780608601 ,現代数理統計学,竹村彰通,学術図書出版社,数学,2022
92,9784339045406 ,機械設計工学,村上存,コロナ社,機械,2022
93,9784004312536 ,開発主義の時代へ,高原明生,岩波書店,外国歴史,2022
94,9784641165601 ,金融論,福田慎一,有斐閣,経済財政,2022
95,9784873115658 ,リーダブルコード,ダスティン・ボズウェル,オライリー・ジャパン,電子通信,2022
96,9784254470598 ,樹木医学入門,福田健二,朝倉書店,農林業,2022
97,9784087211351 ,人新世の「資本論」,斎藤幸平,集英社,経済財政,2022
98,9784339029062 ,実践コンピュータアーキテクチャ,坂井修一,コロナ社,電子通信,2022
99,9784641003422 ,有斐閣判例六法　令和４年版,長谷部恭男,有斐閣,法律,2022
100,9784535523838 ,基本刑法　１,大塚裕史,日本評論社,法律,2022
1,9784163912325 ,新型コロナウイルスを制圧する,河岡義裕,文藝春秋,日文評論,2021
2,9784782535622 ,コンサル業界大研究,コンコードエグゼクティブグループ,産学社,社会,2021
3,9784860436858 ,自在化身体論,稲見昌彦,エヌ・ティー・エス,情報科学,2021
4,9784065212950 ,民主主義とは何か,宇野重規,講談社,哲学,2021
5,9784595322075 ,大学マネジメント論,小方直幸,放送大学教育振興会,経営,2021
6,9784335315527 ,会社法,神田秀樹,弘文堂,法律,2021
7,9784641009226 ,ポケット六法　令和４年版,佐伯仁志,有斐閣,法律,2021
8,9784641138483 ,商法判例集,山下友信,有斐閣,法律,2021
9,9784641138193 ,民法判例集　債権各論,瀬川信久,有斐閣,法律,2021
10,9784641227699 ,行政法判例集　１,大橋洋一（行政法学）,有斐閣,法律,2021
11,9784866840628 ,紛争類型別の要件事実,司法研修所,法曹会,法律,2021
12,9784641399136 ,上級民事訴訟法,伊藤眞（民事訴訟法）,有斐閣,法律,2021
13,9784883842285 ,債権各論　１,潮見佳男,新世社（渋谷区）,法律,2021
14,9784087211351 ,人新世の「資本論」,斎藤幸平,集英社,経済財政,2021
15,9784883842681 ,債権各論　２,潮見佳男,新世社（渋谷区）,法律,2021
16,9784797680355 ,光の量子コンピューター,古澤明,集英社インターナショナル,物理学,2021
17,9784335357251 ,精読憲法判例　人権編,木下昌彦,弘文堂,法律,2021
18,9784627661158 ,新編ＪＩＳ機械製図,吉沢武男,森北出版,機械,2021
19,9784866840482 ,新問題研究要件事実,司法研修所,法曹会,法律,2021
20,9784641139305 ,判例刑法各論,西田典之,有斐閣,法律,2021
21,9784866840338 ,民事訴訟第一審手続の解説,司法研修所,法曹会,法律,2021
22,9784873117584 ,ゼロから作るＤｅｅｐ　Ｌｅａｒｎｉｎｇ,斎藤康毅,オライリー・ジャパン,電子通信,2021
23,9784563024215 ,流体力学,巽友正,培風館,物理学,2021
24,9784866840154 ,プラクティス刑事裁判　平成３０年版,司法研修所刑事裁判教官室,法曹会,法律,2021
25,9784866840161 ,プロシーディングス刑事裁判　平成３０年版,司法研修所刑事裁判教官室,法曹会,法律,2021
26,9784106108822 ,スマホ脳,アンデシュ・ハンセン,新潮社,医学薬学,2021
27,9784641001565 ,国際条約集　２０２１年版,岩沢雄司,有斐閣,法律,2021
28,9784641009219 ,ポケット六法　令和３年版,佐伯仁志,有斐閣,法律,2021
29,9784641139336 ,ケースブック刑事訴訟法,井上正仁,有斐閣,法律,2021
30,9784296105762 ,動き出す医療産業ＤＸ,医療産業イノベーション機構,日経ＢＰ,医学薬学,2021
31,9784535607514 ,人類の住む宇宙,岡村定矩,日本評論社,天文地学,2021
32,9784000610070 ,第一次世界大戦開戦原因の再検討,小野塚知二,岩波書店,外国歴史,2021
33,9784130323949 ,会社法,田中亘,東京大学出版会,法律,2021
34,9784344985148 ,考えるとはどういうことか,梶谷真司,幻冬舎,日文評論,2021
35,9784822236571 ,新ビジョン２０５０,小宮山宏,日経ＢＰ,経営,2021
36,9784140912430 ,生物の「安定」と「不安定」,浅島誠,ＮＨＫ出版,生物学,2021
37,9784339018431 ,コンピュータアーキテクチャ,坂井修一,コロナ社,電子通信,2021
38,9784866840321 ,民事判決起案の手引,司法研修所,法曹会,法律,2021
39,9784780608601 ,現代数理統計学,竹村彰通,学術図書出版社,数学,2021
40,9784641115545 ,会社法判例百選,神作裕之,有斐閣,法律,2021
41,9784010944318 ,ＴＯＥＦＬテスト英単語３８００,神部孝,旺文社,英米語,2021
42,9784906033614 ,公式ＴＯＥＩＣ　Ｌｉｓｔｅｎｉｎｇ　＆　Ｒｅａｄｉｎｇ問題集　７,Ｅｄｕｃａｔｉｏｎａｌ　Ｔｅｓｔｉｎｇ,国際ビジネスコミュニケーション協会,英米語,2021
43,9784807909087 ,アトキンス物理化学　上,ピーター・Ｗ．アトキンス,東京化学同人,化学,2021
44,9784641131866 ,行政法　１,塩野宏,有斐閣,法律,2021
45,9784641115521 ,倒産判例百選,松下淳一,有斐閣,法律,2021
46,9784339045406 ,機械設計工学,村上存,コロナ社,機械,2021
47,9784152100160 ,実力も運のうち能力主義は正義か？,マイケル・サンデル,早川書房,哲学,2021
48,9784326550852 ,サーキュラーエコノミー,梅田靖,勁草書房,経営,2021
49,9784758121132 ,科学を育む査読の技法,水島昇,羊土社,生物学,2021
50,9784563024376 ,統計力学　１,田崎晴明,培風館,物理学,2021
51,9784779302534 ,日本の仏教思想,頼住光子,北樹出版,宗教,2021
52,9784130323536 ,民法　３,内田貴,東京大学出版会,法律,2021
53,9784797233490 ,ロースクール国際法読本,中谷和弘,信山社出版,法律,2021
54,9784641115279 ,民事訴訟法判例百選,高橋宏志,有斐閣,法律,2021
55,9784815809584 ,法曹の倫理,森際康友,名古屋大学出版会,法律,2021
56,9784815810030 ,統計学を哲学する,大塚淳,名古屋大学出版会,哲学,2021
57,9784492556733 ,東大生が書いた問題を解く力を鍛えるケース問題ノート,東大ケーススタディ研究会,東洋経済新報社,経営,2021
58,9784641243170 ,労働法,荒木尚志,有斐閣,法律,2021
59,9784524228485 ,今日の治療薬　２０２１,浦部晶夫,南江堂,医学薬学,2021
60,9784641138186 ,家族法,窪田充見,有斐閣,法律,2021
61,9784339032116 ,古典制御論,吉川恒夫,コロナ社,機械,2021
62,9784842503332 ,生産の技術,中尾政之,養賢堂,機械,2021
63,9784641139466 ,刑法事例演習教材,井田良,有斐閣,法律,2021
64,9784822289607 ,ＦＡＣＴＦＵＬＮＥＳＳ,ハンス・ロスリング,日経ＢＰ,経済財政,2021
65,9784641115392 ,民法判例百選　３,水野紀子,有斐閣,法律,2021
66,9784641115385 ,民法判例百選　２,窪田充見,有斐閣,法律,2021
67,9784065220801 ,これが本当のＷｅｂテストだ！　１　２０２３年度版,ＳＰＩノートの会,講談社,社会科学,2021
68,9784065239230 ,入門現代の量子力学,堀田昌寛,講談社,物理学,2021
69,9784061538214 ,イラストで学ぶ機械学習,杉山将,講談社,電子通信,2021
70,9784903474649 ,ディジタル画像処理,,画像情報教育振興協会,情報科学,2021
71,9784478108536 ,独学大全,読書猿,ダイヤモンド社,社会科学,2021
72,9784004317555 ,ユダヤ人とユダヤ教,市川裕,岩波書店,宗教,2021
73,9784130322317 ,政治参加論,蒲島郁夫,東京大学出版会,政治,2021
74,9784641053854 ,計量経済学,西山慶彦,有斐閣,経済財政,2021
75,9784065135150 ,地球４６億年気候大変動,横山祐典,講談社,天文地学,2021
76,9784480015839 ,民主主義のつくり方,宇野重規,筑摩書房,政治,2021
77,9784130626224 ,熱力学の基礎　１,清水明,東京大学出版会,物理学,2021
78,9784023315686 ,ＴＯＥＩＣ　Ｌ＆Ｒ　ＴＥＳＴ出る単特急金のフレーズ,ＴＥＸ加藤,朝日新聞出版,英米語,2021
79,9784641115460 ,憲法判例百選　２,長谷部恭男,有斐閣,法律,2021
80,9784004312536 ,開発主義の時代へ,高原明生,岩波書店,外国歴史,2021
81,9784641165151 ,経済史,小野塚知二,有斐閣,経済財政,2021
82,9784339029062 ,実践コンピュータアーキテクチャ,坂井修一,コロナ社,電子通信,2021
83,9784908108259 ,事例で考える民事事実認定,司法研修所,法曹会,法律,2021
84,9784492800812 ,最新脳科学で読み解く脳のしくみ,サンドラ・アーモット,東洋経済新報社,生物学,2021
85,9784121026354 ,文部科学省,青木栄一,中央公論新社,教育,2021
86,9784563024383 ,統計力学　２,田崎晴明,培風館,物理学,2021
87,9784641227583 ,行政法判例集　２,大橋洋一（行政法学）,有斐閣,法律,2021
88,9784315520620 ,細胞の分子生物学,ブルース・アルバーツ,ニュートンプレス,生物学,2021
89,9784641149212 ,アメリカ政治史,久保文明,有斐閣,政治,2021
90,9784130530958 ,新しい経営体としての東京大学,五神真,東京大学出版会,教育,2021
91,9784815610838 ,東大生が学んでいる一生役立つ株の教科書,伊藤潤一,ＳＢクリエイティブ,経営,2021
92,9784807908714 ,ウォーレン有機化学　上,ジョナサン・クレイデン,東京化学同人,化学,2021
93,9784641115453 ,憲法判例百選　１,長谷部恭男,有斐閣,法律,2021
94,9784335304798 ,刑法各論,西田典之,弘文堂,法律,2021
95,9784339040104 ,流体力学　１,大橋秀雄,コロナ社,機械,2021
96,9784130323765 ,刑事訴訟法,三井誠,東京大学出版会,法律,2021
97,9784873115658 ,リーダブルコード,ダスティン・ボズウェル,オライリー・ジャパン,電子通信,2021
98,9784297117122 ,ＬＡＴＥＸ２ε美文書作成入門,奥村晴彦,技術評論社,電子通信,2021
99,9784627855311 ,リザバーコンピューティング,田中剛平,森北出版,情報科学,2021
100,9784004318606 ,英語独習法,今井むつみ,岩波書店,英米語,2021
1,9784883842285 ,債権各論　１,潮見佳男,新世社（渋谷区）,法律,2020
2,9784641115385 ,民法判例百選　２,窪田充見,有斐閣,法律,2020
3,9784883842681 ,債権各論　２,潮見佳男,新世社（渋谷区）,法律,2020
4,9784335315510 ,会社法,神田秀樹,弘文堂,法律,2020
5,9784866840161 ,プロシーディングス刑事裁判　平成３０年版,司法研修所刑事裁判教官室,法曹会,法律,2020
6,9784866840338 ,民事訴訟第一審手続の解説,司法研修所,法曹会,法律,2020
7,9784866840154 ,プラクティス刑事裁判　平成３０年版,司法研修所刑事裁判教官室,法曹会,法律,2020
8,9784641137837 ,商法判例集,山下友信,有斐閣,法律,2020
9,9784130634571 ,オンライン・ファースト,東京大学情報理工学系研究科,東京大学出版会,情報科学,2020
10,9784641009202 ,ポケット六法　令和２年版,佐伯仁志,有斐閣,法律,2020
11,9784641399136 ,上級民事訴訟法,伊藤眞（民事訴訟法）,有斐閣,法律,2020
12,9784641227699 ,行政法判例集　１,大橋洋一（行政法学）,有斐閣,法律,2020
13,9784860880262 ,犯罪事実記載の実務刑法犯,末永秀夫,実務法規,法律,2020
14,9784908108228 ,紛争類型別の要件事実,司法研修所,法曹会,法律,2020
15,9784866840482 ,新問題研究要件事実,司法研修所,法曹会,法律,2020
16,9784822289607 ,ＦＡＣＴＦＵＬＮＥＳＳ,ハンス・ロスリング,日経ＢＰ,経済財政,2020
17,9784866840321 ,民事判決起案の手引,司法研修所,法曹会,法律,2020
18,9784065120446 ,日本人研究者のための論文の書き方・アクセプト術,エイドリアン・ウォールワーク,講談社,自然科学,2020
19,9784641139305 ,判例刑法各論,西田典之,有斐閣,法律,2020
20,9784641115453 ,憲法判例百選　１,長谷部恭男,有斐閣,法律,2020
21,9784335357251 ,精読憲法判例　人権編,木下昌彦,弘文堂,法律,2020
22,9784641001558 ,国際条約集　２０２０年版,岩沢雄司,有斐閣,法律,2020
23,9784641009219 ,ポケット六法　令和３年版,佐伯仁志,有斐閣,法律,2020
24,9784641115279 ,民事訴訟法判例百選,高橋宏志,有斐閣,法律,2020
25,9784873117584 ,ゼロから作るＤｅｅｐ　Ｌｅａｒｎｉｎｇ,斎藤康毅,オライリー・ジャパン,電子通信,2020
26,9784641115460 ,憲法判例百選　２,長谷部恭男,有斐閣,法律,2020
27,9784641139336 ,ケースブック刑事訴訟法,井上正仁,有斐閣,法律,2020
28,9784864664547 ,司法試験＆予備試験短答過去問パーフェクト　３　２０２０年（令和２年）対策,,辰已法律研究所,法律,2020
29,9784130323765 ,刑事訴訟法,三井誠,東京大学出版会,法律,2020
30,9784864664554 ,司法試験＆予備試験短答過去問パーフェクト　４　２０２０年（令和２年）対策,,辰已法律研究所,法律,2020
31,9784627661158 ,新編ＪＩＳ機械製図,吉沢武男,森北出版,機械,2020
32,9784641179387 ,民事訴訟法,三木浩一,有斐閣,法律,2020
33,9784130323895 ,会社法,田中亘,東京大学出版会,法律,2020
34,9784797233490 ,ロースクール国際法読本,中谷和弘,信山社出版,法律,2020
35,9784480072832 ,危機に立つ東大,石井洋二郎,筑摩書房,教育,2020
36,9784641139404 ,刑法総論の悩みどころ,橋爪隆,有斐閣,法律,2020
37,9784339032116 ,古典制御論,吉川恒夫,コロナ社,機械,2020
38,9784339018431 ,コンピュータアーキテクチャ,坂井修一,コロナ社,電子通信,2020
39,9784334044220 ,「家族の幸せ」の経済学,山口慎太郎,光文社,経済財政,2020
40,9784297108434 ,Ｋａｇｇｌｅで勝つデータ分析の技術,門脇大輔,技術評論社,電子通信,2020
41,9784641149212 ,アメリカ政治史,久保文明,有斐閣,政治,2020
42,9784010944318 ,ＴＯＥＦＬテスト英単語３８００,神部孝,旺文社,英米語,2020
43,9784842503332 ,生産の技術,中尾政之,養賢堂,機械,2020
44,9784641243170 ,労働法,荒木尚志,有斐閣,法律,2020
45,9784297111175 ,効果検証入門,安井翔太,技術評論社,電子通信,2020
46,9784130331005 ,日本政治思想史,渡辺浩（政治学）,東京大学出版会,政治,2020
47,9784641243323 ,独禁法講義,白石忠志,有斐閣,法律,2020
48,9784339045406 ,機械設計工学,村上存,コロナ社,機械,2020
49,9784296103058 ,「医療４．０」を支える医療産業イノベーションの最前線,医療産業イノベーション機構,日経ＢＰ,医学薬学,2020
50,9784344985148 ,考えるとはどういうことか,梶谷真司,幻冬舎,日文評論,2020
51,9784000610070 ,第一次世界大戦開戦原因の再検討,小野塚知二,岩波書店,外国歴史,2020
52,9784535607514 ,人類の住む宇宙,岡村定矩,日本評論社,天文地学,2020
53,9784563067304 ,論理回路入門,坂井修一,培風館,電子通信,2020
54,9784130130974 ,日本を解き放つ,小林康夫,東京大学出版会,哲学,2020
55,9784822236571 ,新ビジョン２０５０,小宮山宏,日経ＢＰ,経営,2020
56,9784088914572 ,かぐや様は告らせたい～天才たちの恋愛頭脳戦～　１７,赤坂アカ,集英社,コミック,2020
57,9784004318217 ,日本思想史,末木文美士,岩波書店,哲学,2020
58,9784862760852 ,イシューからはじめよ,安宅和人,英治出版,社会科学,2020
59,9784535982758 ,ステータス症候群,マイケル・マーモット,日本評論社,社会,2020
