ranking,ISBN,title,author,publisher,genre,year
79,9784641134515 ,民法の基礎　２,佐久間毅,有斐閣,法律,2008
80,9784130220187 ,西洋古代史料集,古山正人,東京大学出版会,外国歴史,2008
81,9784641112209 ,憲法概観,小嶋和司,有斐閣,法律,2008
82,9784563023218 ,相対性理論入門講義,風間洋一,培風館,物理学,2008
83,9784061544574 ,単位が取れる統計ノート,西岡康夫,講談社,数学,2008
84,9784130830300 ,まなざしのレッスン　１,三浦篤,東京大学出版会,芸術総記,2008
85,9784563003739 ,線形代数・講義と演習,小林正典,培風館,数学,2008
86,9784641009097 ,ポケット六法　平成２１年版,菅野和夫,有斐閣,法律,2008
87,9784003412510 ,資本論　１,カール・ハインリヒ・マルクス,岩波書店,経済財政,2008
88,9784385306599 ,フェルミ熱力学,エンリコ・フェルミ,三省堂,物理学,2008
89,9784061498914 ,生物と無生物のあいだ,福岡伸一,講談社,生物学,2008
90,9784781910147 ,化学熱力学,渡辺啓,サイエンス社,化学,2008
91,9784000201735 ,経済原論,宇野弘蔵,岩波書店,経済財政,2008
92,9784326199259 ,シリーズ心の哲学　２（ロボット篇）,信原幸弘,勁草書房,心理,2008
93,9784785320881 ,振動・波動,小形正男,裳華房,物理学,2008
94,9784901683098 ,電気電子計測,廣瀬明,数理工学社,電気,2008
95,9784641001374 ,国際条約集　２００７年版,大沼保昭,有斐閣,法律,2008
96,9784621041987 ,分析化学　１,井村久則,丸善出版,化学,2008
97,9784900900646 ,Ｃ実践プログラミング　第３版,スティーヴ・オーライン,オライリー・ジャパン,総記,2008
98,9784320026926 ,プログラミング言語Ｃ,ブライアン・Ｗ．カーニハン,共立出版,数学,2008
99,9784781911458 ,微分方程式,及川正行,サイエンス社,数学,2008
100,9784167110123 ,容疑者Ｘの献身,東野圭吾,文藝春秋,日文小説,2008
1,9784130821186 ,Ｏｎ　ｃａｍｐｕｓ,東京大学,東京大学出版会,英米語,2007
2,9784130624510 ,情報,川合慧,東京大学出版会,情報科学,2007
3,9784130527026 ,教養としてのスポーツ・身体運動,東京大学,東京大学出版会,体育スポ,2007
4,9784130420655 ,統計学入門,東京大学,東京大学出版会,経済財政,2007
5,9784897061153 ,生命科学,東京大学,羊土社,生物学,2007
6,9784130821193 ,Ｃａｍｐｕｓ　ｗｉｄｅ,東京大学,東京大学出版会,英米語,2007
7,9784061543041 ,現代物性化学の基礎,小島憲道,講談社,化学,2007
8,9784130620017 ,線型代数入門,斎藤正彦,東京大学出版会,数学,2007
9,9784758107112 ,理系総合のための生命科学,東京大学,羊土社,生物学,2007
10,9784641009073 ,ポケット六法　平成１９年版,菅野和夫,有斐閣,法律,2007
11,9784130625012 ,化学の基礎７７講,東京大学,東京大学出版会,化学,2007
12,9784130626095 ,熱力学の基礎,清水明,東京大学出版会,物理学,2007
13,9784785314088 ,微分積分学,難波誠,裳華房,数学,2007
14,9784130622134 ,基礎生命科学実験,東京大学,東京大学出版会,生物学,2007
15,9784760834082 ,学ぶこと・教えること,鹿毛雅治,金子書房,教育,2007
16,9784641042384 ,判例刑法総論,西田典之,有斐閣,法律,2007
17,9784641132719 ,民法判例集　総則・物権,内田貴,有斐閣,法律,2007
18,9784140910894 ,外交と国益,大江博,ＮＨＫ出版,政治,2007
19,9784000226134 ,グローバル空間の政治経済学,サスキア・サッセン,岩波書店,経済財政,2007
20,9784641134911 ,基本民法　１,大村敦志,有斐閣,法律,2007
21,9784130120340 ,自分のこころからよむ臨床心理学入門,丹野義彦,東京大学出版会,心理,2007
22,9784480063540 ,歴史学の名著３０,山内昌之,筑摩書房,歴史総記,2007
23,9784883840045 ,ミクロ経済学,武隈慎一,新世社（渋谷区）,経済財政,2007
24,9784873616827 ,基礎物理学実験　２００９秋ー２０１０春,東京大学,学術図書出版社,物理学,2007
25,9784807906406 ,基礎化学実験,東京大学,東京化学同人,化学,2007
26,9784000227643 ,憲法,芦部信喜,岩波書店,法律,2007
27,9784807906802 ,基礎化学実験,東京大学,東京化学同人,化学,2007
28,9784641000230 ,法律学小辞典,金子宏,有斐閣,法律,2007
29,9784130220187 ,西洋古代史料集,古山正人,東京大学出版会,外国歴史,2007
30,9784061544529 ,単位が取れる微積ノート,馬場敬之,講談社,数学,2007
31,9784130620710 ,基礎物理学　１,,東京大学出版会,物理学,2007
32,9784061544550 ,単位が取れる線形代数ノート,齋藤寛靖,講談社,数学,2007
33,9784130120326 ,進化と人間行動,長谷川寿一,東京大学出版会,心理,2007
34,9784385306599 ,フェルミ熱力学,エンリコ・フェルミ,三省堂,物理学,2007
35,9784335302152 ,刑法総論,西田典之,弘文堂,法律,2007
36,9784061544536 ,単位が取れる電磁気学ノート,橋元淳一郎,講談社,物理学,2007
37,9784641112209 ,憲法概観,小嶋和司,有斐閣,法律,2007
38,9784489007323 ,齊藤正彦　微分積分学,斎藤正彦,東京図書,数学,2007
39,9784130625050 ,有機化学,村田滋,東京大学出版会,化学,2007
40,9784061544574 ,単位が取れる統計ノート,西岡康夫,講談社,数学,2007
41,9784061544581 ,単位が取れる量子化学ノート,福間智人,講談社,化学,2007
42,9784897064987 ,生命に仕組まれた遺伝子のいたずら,石浦章一,羊土社,自然科学,2007
43,9784563023218 ,相対性理論入門講義,風間洋一,培風館,物理学,2007
44,9784781910147 ,化学熱力学,渡辺啓,サイエンス社,化学,2007
45,9784807905294 ,アトキンス物理化学　上,ピーター・Ｗ．アトキンス,東京化学同人,化学,2007
46,9784130821513 ,Ｐｒｏｍｅｎａｄｅｓ,東京大学,東京大学出版会,仏語,2007
47,9784061498914 ,生物と無生物のあいだ,福岡伸一,講談社,生物学,2007
48,9784790711513 ,開発援助の社会学,佐藤寛（国際開発学）,世界思想社,社会,2007
49,9784061544598 ,単位が取れる熱力学ノート,橋元淳一郎,講談社,物理学,2007
50,9784385120102 ,クラウン独和辞典,信岡資生,三省堂,ドイツ語,2007
51,9784641114869 ,憲法判例百選　１,高橋和之,有斐閣,法律,2007
52,9784061496033 ,大学生のためのレポート・論文術,小笠原喜康,講談社,総記,2007
53,9784314004756 ,理系のための線型代数の基礎,永田雅宜,紀伊國屋書店,数学,2007
54,9784130620253 ,線型代数演習,斎藤正彦,東京大学出版会,数学,2007
55,9784781911335 ,基礎と応用ベクトル解析,清水勇二,サイエンス社,数学,2007
56,9784063406481 ,のだめカンタービレ　＃１８,二ノ宮知子,講談社,コミック,2007
57,9784130821261 ,Ｐｒｏｍｅｎａｄｅｓ,東京大学,東京大学出版会,仏語,2007
58,9784326153428 ,心の現代哲学,信原幸弘,勁草書房,哲学,2007
59,9784063406733 ,のだめカンタービレ　♯１９,二ノ宮知子,講談社,コミック,2007
60,9784886115034 ,人工社会構築指南,山影進,書籍工房早山,社会科学,2007
61,9784757411074 ,新ＴＯＥＩＣテストスーパー模試６００問,ジョージ・Ｗ．パイファー,アルク（千代田区）,英米語,2007
62,9784781910420 ,演習化学熱力学,渡辺啓,サイエンス社,化学,2007
63,9784140910771 ,漢文脈と近代日本,齋藤希史,ＮＨＫ出版,日本語,2007
64,9784130323086 ,民法　２,内田貴,東京大学出版会,法律,2007
65,9784641114876 ,憲法判例百選　２,高橋和之,有斐閣,法律,2007
66,9784130821506 ,Ｈｏｒｉｚｏｎｔｅ,東京大学,東京大学出版会,ドイツ語,2007
67,9784121018625 ,入門！論理学,野矢茂樹,中央公論新社,哲学,2007
68,9784087203219 ,松井教授の東大駒場講義録,松井孝典,集英社,天文地学,2007
69,9784944178223 ,スバラシク実力がつくと評判の線形代数キャンパス・ゼミ,馬場敬之,マセマ,数学,2007
70,9784000050449 ,一般教養としての物理学入門,和田純夫,岩波書店,物理学,2007
71,9784326652624 ,お笑いジェンダー論,瀬地山角,勁草書房,社会,2007
72,9784781906812 ,力学,阿部竜蔵,サイエンス社,物理学,2007
73,9784641122413 ,新しい時代の教職入門,秋田喜代美,有斐閣,教育,2007
74,9784004140818 ,写真の読みかた,名取洋之助,岩波書店,写真工芸,2007
75,9784320033474 ,熱力学入門,佐々真一,共立出版,物理学,2007
76,9784944178209 ,スバラシク実力がつくと評判の微分積分キャンパス・ゼミ,馬場敬之,マセマ,数学,2007
77,9784886113276 ,東大　２００８,東京大学新聞社,東京大学新聞社,教育,2007
78,9784641009080 ,ポケット六法　平成２０年版,菅野和夫,有斐閣,法律,2007
79,9784130323314 ,民法　１,内田貴,東京大学出版会,政治,2007
80,9784563024321 ,熱力学,田崎晴明,培風館,物理学,2007
81,9784130821308 ,翻訳の作法,斎藤兆史,東京大学出版会,語学総記,2007
82,9784641114562 ,国際法判例百選,山本草二,有斐閣,法律,2007
83,9784492313527 ,マンキュー経済学　１（ミクロ編）,Ｎ．グレゴリ・マンキュー,東洋経済新報社,経済財政,2007
84,9784563002213 ,入門微分積分,三宅敏恒,培風館,数学,2007
85,9784774129846 ,ＬＡＴＥＸ　２ε（ラテック・ツー・イー）美文書作成入門,奥村晴彦,技術評論社,電子通信,2007
86,9784063406320 ,のだめカンタービレ　♯１７,二ノ宮知子,講談社,コミック,2007
87,9784130821254 ,Ｈｏｒｉｚｏｎｔｅ,東京大学,東京大学出版会,ドイツ語,2007
88,9784883840885 ,経済統計,広松毅,新世社（渋谷区）,経済財政,2007
89,9784334034108 ,東大教養囲碁講座,石倉昇,光文社,諸芸娯楽,2007
90,9784488464011 ,アヒルと鴨のコインロッカー,伊坂幸太郎,東京創元社,日文小説,2007
91,9784480061690 ,公共哲学とは何か,山脇直司,筑摩書房,哲学,2007
92,9784000051712 ,解析概論,高木貞治,岩波書店,数学,2007
93,9784121018922 ,小泉政権,内山融,中央公論新社,政治,2007
94,9784004300533 ,経済学の考え方,宇沢弘文,岩波書店,経済財政,2007
95,9784641053687 ,政治学,久米郁男,有斐閣,政治,2007
96,9784781911380 ,演習力学,今井功,サイエンス社,物理学,2007
97,9784489011603 ,力学,レフ・ダヴィドヴィッチ・ランダウ,東京図書,物理学,2007
98,9784130625043 ,基礎量子化学,友田修司,東京大学出版会,化学,2007
99,9784563023225 ,量子論入門講義,米谷民明,培風館,物理学,2007
100,9784334751067 ,カラマーゾフの兄弟　１,フョードル・ミハイロヴィチ・ドストエフス,光文社,外文小説,2007
1,9784130821186 ,Ｏｎ　ｃａｍｐｕｓ,東京大学,東京大学出版会,英米語,2006
2,9784130624510 ,情報,川合慧,東京大学出版会,情報科学,2006
3,9784130821193 ,Ｃａｍｐｕｓ　ｗｉｄｅ,東京大学,東京大学出版会,英米語,2006
4,9784130821049 ,Ｔｈｅ　ｅｘｐａｎｄｉｎｇ　ｕｎｉｖｅｒｓｅ　ｏｆ　Ｅｎｇｌｉｓｈ　２,東京大学,東京大学出版会,英米語,2006
5,9784130527026 ,教養としてのスポーツ・身体運動,東京大学,東京大学出版会,体育スポ,2006
6,9784897061153 ,生命科学,東京大学,羊土社,生物学,2006
7,9784130420655 ,統計学入門,東京大学,東京大学出版会,経済財政,2006
8,9784807906406 ,基礎化学実験,東京大学,東京化学同人,化学,2006
9,9784061543041 ,現代物性化学の基礎,小島憲道,講談社,化学,2006
10,9784130120326 ,進化と人間行動,長谷川寿一,東京大学出版会,心理,2006
11,9784130821506 ,Ｈｏｒｉｚｏｎｔｅ,東京大学,東京大学出版会,ドイツ語,2006
12,9784641009066 ,ポケット六法　平成１８年版,菅野和夫,有斐閣,法律,2006
13,9784130620017 ,線型代数入門,斎藤正彦,東京大学出版会,数学,2006
14,9784130120340 ,自分のこころからよむ臨床心理学入門,丹野義彦,東京大学出版会,心理,2006
15,9784130821216 ,Ｆｉｒｓｔ　ｍｏｖｅｓ,ポール・ロシター,東京大学出版会,英米語,2006
16,9784130620994 ,生命科学資料集,生命科学資料集編集委員会,東京大学出版会,生物学,2006
17,9784130625012 ,化学の基礎７７講,東京大学,東京大学出版会,化学,2006
18,9784641009073 ,ポケット六法　平成１９年版,菅野和夫,有斐閣,法律,2006
19,9784807905294 ,アトキンス物理化学　上,ピーター・Ｗ．アトキンス,東京化学同人,化学,2006
20,9784130323314 ,民法　１,内田貴,東京大学出版会,政治,2006
21,9784335302152 ,刑法総論,西田典之,弘文堂,法律,2006
22,9784781909066 ,演習図学と製図,磯田浩,サイエンス社,工学工業,2006
23,9784000227278 ,憲法,芦部信喜,岩波書店,法律,2006
24,9784781909431 ,工学基礎図学と製図,磯田浩,サイエンス社,工学工業,2006
25,9784130620710 ,基礎物理学　１,,東京大学出版会,物理学,2006
26,9784385306599 ,フェルミ熱力学,エンリコ・フェルミ,三省堂,物理学,2006
27,9784004307587 ,憲法への招待,渋谷秀樹,岩波書店,法律,2006
28,9784130821254 ,Ｈｏｒｉｚｏｎｔｅ,東京大学,東京大学出版会,ドイツ語,2006
29,9784657063106 ,民主主義アイデンティティ,恒川恵市,早稲田大学出版部,政治,2006
30,9784641114548 ,憲法判例百選　１,芦部信喜,有斐閣,法律,2006
31,9784480061690 ,公共哲学とは何か,山脇直司,筑摩書房,哲学,2006
32,9784781911076 ,思考と脳,渡邊正孝,サイエンス社,自然科学,2006
33,9784641114555 ,憲法判例百選　２,芦部信喜,有斐閣,法律,2006
34,9784000266932 ,マクロ経済学,吉川洋,岩波書店,経済財政,2006
35,9784641046207 ,講義国際法,小寺彰,有斐閣,法律,2006
36,9784641042384 ,判例刑法総論,西田典之,有斐閣,法律,2006
37,9784641161801 ,経営の再生,高橋伸夫,有斐閣,経営,2006
38,9784042955047 ,ダ・ヴィンチ・コード　中,ダン・ブラウン,角川書店,外文小説,2006
39,9784641122055 ,法社会学,村山真維,有斐閣,法律,2006
40,9784130421201 ,会計学講義,醍醐聡,東京大学出版会,経営,2006
41,9784061492868 ,哲学の謎,野矢茂樹,講談社,哲学,2006
42,9784042955054 ,ダ・ヴィンチ・コード　下,ダン・ブラウン,角川書店,外文小説,2006
43,9784641001367 ,国際条約集　２００６年版,大沼保昭,有斐閣,法律,2006
44,9784641132719 ,民法判例集　総則・物権,内田貴,有斐閣,法律,2006
45,9784061544581 ,単位が取れる量子化学ノート,福間智人,講談社,化学,2006
46,9784760834082 ,学ぶこと・教えること,鹿毛雅治,金子書房,教育,2006
47,9784166603459 ,歴史の作法,山内昌之,文藝春秋,歴史総記,2006
48,9784873616827 ,基礎物理学実験　２００９秋ー２０１０春,東京大学,学術図書出版社,物理学,2006
49,9784781910628 ,量子論の基礎,清水明,サイエンス社,物理学,2006
50,9784130420600 ,統計入門,中村隆英,東京大学出版会,経済財政,2006
51,9784042955030 ,ダ・ヴィンチ・コード　上,ダン・ブラウン,角川書店,外文小説,2006
52,9784061544536 ,単位が取れる電磁気学ノート,橋元淳一郎,講談社,物理学,2006
53,9784480087591 ,経済の文明史,カール・ポラーニ,筑摩書房,哲学,2006
54,9784790711513 ,開発援助の社会学,佐藤寛（国際開発学）,世界思想社,社会,2006
55,9784883840885 ,経済統計,広松毅,新世社（渋谷区）,経済財政,2006
56,9784627080423 ,基礎応用第三角法図学,岩井実,森北出版,数学,2006
57,9784130626071 ,振動と波動,吉岡大二郎,東京大学出版会,物理学,2006
58,9784000021937 ,ミクロ経済学入門,西村和雄,岩波書店,経済財政,2006
59,9784641173002 ,国際紛争,ジョーゼフ・Ｓ．ナイ,有斐閣,政治,2006
60,9784781909998 ,よくわかる生命科学,石浦章一,サイエンス社,生物学,2006
61,9784000051712 ,解析概論,高木貞治,岩波書店,数学,2006
62,9784641121706 ,現代アメリカ経済,河村哲二,有斐閣,経済財政,2006
63,9784563023218 ,相対性理論入門講義,風間洋一,培風館,物理学,2006
64,9784641161030 ,超企業・組織論,高橋伸夫,有斐閣,経営,2006
65,9784641000230 ,法律学小辞典,金子宏,有斐閣,法律,2006
66,9784781911090 ,生理心理学,岡田隆（心理学）,サイエンス社,心理,2006
67,9784915512575 ,ハリー・ポッターと謎のプリンス,Ｊ．Ｋ．ローリング,静山社,外文小説,2006
68,9784061544529 ,単位が取れる微積ノート,馬場敬之,講談社,数学,2006
69,9784781906812 ,力学,阿部竜蔵,サイエンス社,物理学,2006
70,9784535554801 ,エコナビ経済学入門,脇田成,日本評論社,経済財政,2006
71,9784061544550 ,単位が取れる線形代数ノート,齋藤寛靖,講談社,数学,2006
72,9784781910833 ,線形代数講義,金子晃（数学）,サイエンス社,数学,2006
73,9784130830300 ,まなざしのレッスン　１,三浦篤,東京大学出版会,芸術総記,2006
74,9784641023154 ,経済原論,日高普,有斐閣,経済財政,2006
75,9784130821513 ,Ｐｒｏｍｅｎａｄｅｓ,東京大学,東京大学出版会,仏語,2006
76,9784130323215 ,教材刑事法入門,大越義久,東京大学出版会,法律,2006
77,9784535554139 ,マクロ経済学のナビゲーター,脇田成,日本評論社,経済財政,2006
78,9784106101410 ,国家の品格,藤原正彦,新潮社,政治,2006
79,9784385120102 ,クラウン独和辞典,信岡資生,三省堂,ドイツ語,2006
80,9784480062321 ,靖国問題,高橋哲哉,筑摩書房,哲学,2006
81,9784781910147 ,化学熱力学,渡辺啓,サイエンス社,化学,2006
82,9784130620734 ,基礎物理学　３,,東京大学出版会,物理学,2006
83,9784000280433 ,史料学入門,東京大学,岩波書店,歴史総記,2006
84,9784807904334 ,量子化学,中田宗隆,東京化学同人,化学,2006
85,9784883840670 ,憲法,長谷部恭男,新世社（渋谷区）,法律,2006
86,9784807905201 ,基本無機化学,荻野博,東京化学同人,化学,2006
87,9784535782723 ,線形代数学,川久保勝夫,日本評論社,数学,2006
88,9784130220187 ,西洋古代史料集,古山正人,東京大学出版会,外国歴史,2006
89,9784130320214 ,ヨーロッパの政治,篠原一,東京大学出版会,政治,2006
90,9784130621380 ,コンピューティング科学,川合慧,東京大学出版会,自然科学,2006
91,9784781910420 ,演習化学熱力学,渡辺啓,サイエンス社,化学,2006
92,9784944178209 ,スバラシク実力がつくと評判の微分積分キャンパス・ゼミ,馬場敬之,マセマ,数学,2006
93,9784641053687 ,政治学,久米郁男,有斐閣,政治,2006
94,9784061496033 ,大学生のためのレポート・論文術,小笠原喜康,講談社,総記,2006
95,9784560007396 ,イタリア語練習問題集,マリーサ・ディ・ルッソ,白水社,各国語,2006
96,9784130821063 ,Ｐａｓｓａｇｅｓ,東京大学,東京大学出版会,仏語,2006
97,9784621049976 ,分析化学　２,北森武彦,丸善出版,化学,2006
98,9784088741314 ,ＤＥＡＴＨ　ＮＯＴＥ　１２,大場つぐみ,集英社,コミック,2006
99,9784061544574 ,単位が取れる統計ノート,西岡康夫,講談社,数学,2006
100,9784130821261 ,Ｐｒｏｍｅｎａｄｅｓ,東京大学,東京大学出版会,仏語,2006
1,9784130821049 ,Ｔｈｅ　ｅｘｐａｎｄｉｎｇ　ｕｎｉｖｅｒｓｅ　ｏｆ　Ｅｎｇｌｉｓｈ　２,東京大学,東京大学出版会,英米語,2005
2,9784061543041 ,現代物性化学の基礎,小島憲道,講談社,化学,2005
3,9784130821032 ,Ｔｈｅ　ｕｎｉｖｅｒｓｅ　ｏｆ　Ｅｎｇｌｉｓｈ　２,東京大学,東京大学出版会,英米語,2005
4,9784130821063 ,Ｐａｓｓａｇｅｓ,東京大学,東京大学出版会,仏語,2005
5,9784641009059 ,ポケット六法　平成１７年版,青山善充,有斐閣,法律,2005
6,9784130420655 ,統計学入門,東京大学,東京大学出版会,経済財政,2005
7,9784130625012 ,化学の基礎７７講,東京大学,東京大学出版会,化学,2005
8,9784480062321 ,靖国問題,高橋哲哉,筑摩書房,哲学,2005
9,9784535554139 ,マクロ経済学のナビゲーター,脇田成,日本評論社,経済財政,2005
10,9784061544536 ,単位が取れる電磁気学ノート,橋元淳一郎,講談社,物理学,2005
11,9784130527026 ,教養としてのスポーツ・身体運動,東京大学,東京大学出版会,体育スポ,2005
12,9784061544581 ,単位が取れる量子化学ノート,福間智人,講談社,化学,2005
13,9784130620017 ,線型代数入門,斎藤正彦,東京大学出版会,数学,2005
14,9784130821155 ,園地,東京大学,東京大学出版会,各国語,2005
15,9784061544550 ,単位が取れる線形代数ノート,齋藤寛靖,講談社,数学,2005
16,9784130033237 ,教養のためのブックガイド,小林康夫,東京大学出版会,総記,2005
17,9784130821148 ,Ｐａｓｓａｇｅｓ,東京大学,東京大学出版会,仏語,2005
18,9784061544529 ,単位が取れる微積ノート,馬場敬之,講談社,数学,2005
19,9784641132719 ,民法判例集　総則・物権,内田貴,有斐閣,法律,2005
20,9784088738307 ,ＤＥＡＴＨ　ＮＯＴＥ　７,大場つぐみ,集英社,コミック,2005
21,9784101001548 ,海辺のカフカ　上巻,村上春樹,新潮社,日文小説,2005
22,9784641114555 ,憲法判例百選　２,芦部信喜,有斐閣,法律,2005
23,9784886113252 ,東大　２００６,東京大学新聞社,東京大学新聞社,教育,2005
24,9784101001555 ,海辺のカフカ　下巻,村上春樹,新潮社,日文小説,2005
25,9784641114548 ,憲法判例百選　１,芦部信喜,有斐閣,法律,2005
26,9784335353260 ,ケース＆プロブレム刑法総論,山口厚,弘文堂,法律,2005
27,9784582852639 ,東大教授の通信簿,石浦章一,平凡社,教育,2005
28,9784130620710 ,基礎物理学　１,,東京大学出版会,物理学,2005
29,9784641134133 ,基本民法　１,大村敦志,有斐閣,法律,2005
30,9784807905478 ,生物学入門,石川統,東京化学同人,生物学,2005
31,9784641023154 ,経済原論,日高普,有斐閣,経済財政,2005
32,9784781902203 ,演習電磁気学,加藤正昭,サイエンス社,物理学,2005
33,9784480061690 ,公共哲学とは何か,山脇直司,筑摩書房,哲学,2005
34,9784130821087 ,Ｐｒｉｓｍｅｎ,東京大学,東京大学出版会,ドイツ語,2005
35,9784774119403 ,ＬＡＴＥＸ　２ε（ラテック・ツー・イー）美文書作成入門,奥村晴彦,技術評論社,電子通信,2005
36,9784130620253 ,線型代数演習,斎藤正彦,東京大学出版会,数学,2005
37,9784757302334 ,東大生が書いたやさしい株の教科書,東京大学株式投資クラブＡｇｅｎｔｓ,ジェイ・インターナショナル,経済財政,2005
38,9784088737959 ,ＤＥＡＴＨ　ＮＯＴＥ　６,大場つぐみ,集英社,コミック,2005
39,9784807905294 ,アトキンス物理化学　上,ピーター・Ｗ．アトキンス,東京化学同人,化学,2005
40,9784061496033 ,大学生のためのレポート・論文術,小笠原喜康,講談社,総記,2005
41,9784807905201 ,基本無機化学,荻野博,東京化学同人,化学,2005
42,9784944178223 ,スバラシク実力がつくと評判の線形代数キャンパス・ゼミ,馬場敬之,マセマ,数学,2005
43,9784315517309 ,細胞の分子生物学,ブルース・アルバーツ,ニュートンプレス,生物学,2005
44,9784088738871 ,ＤＥＡＴＨ　ＮＯＴＥ　９,大場つぐみ,集英社,コミック,2005
45,9784944178209 ,スバラシク実力がつくと評判の微分積分キャンパス・ゼミ,馬場敬之,マセマ,数学,2005
46,9784641053687 ,政治学,久米郁男,有斐閣,政治,2005
47,9784004307587 ,憲法への招待,渋谷秀樹,岩波書店,法律,2005
48,9784384007107 ,ゼロから始めるドイツ語,在間進,三修社,ドイツ語,2005
49,9784781910628 ,量子論の基礎,清水明,サイエンス社,物理学,2005
50,9784641042285 ,刑法総論,山口厚,有斐閣,法律,2005
51,9784130620994 ,生命科学資料集,生命科学資料集編集委員会,東京大学出版会,生物学,2005
52,9784480062277 ,社会学を学ぶ,内田隆三,筑摩書房,社会,2005
53,9784785320898 ,電磁気学,兵頭俊夫,裳華房,物理学,2005
54,9784000021937 ,ミクロ経済学入門,西村和雄,岩波書店,経済財政,2005
55,9784061544574 ,単位が取れる統計ノート,西岡康夫,講談社,数学,2005
56,9784140910221 ,科学哲学の冒険,戸田山和久,ＮＨＫ出版,哲学,2005
57,9784385120089 ,クラウン独和辞典,信岡資生,三省堂,ドイツ語,2005
58,9784121016478 ,言語の脳科学,酒井邦嘉,中央公論新社,生物学,2005
59,9784130530583 ,子どもが育つ地域社会,佐藤一子,東京大学出版会,教育,2005
60,9784785320881 ,振動・波動,小形正男,裳華房,物理学,2005
61,9784492370889 ,世界経済史,石見徹,東洋経済新報社,経済財政,2005
62,9784061545106 ,なっとくする演習・熱力学,小暮陽三,講談社,物理学,2005
63,9784761005818 ,教育の現象学,中田基昭,川島書店,教育,2005
64,9784641161801 ,経営の再生,高橋伸夫,有斐閣,経営,2005
65,9784088737928 ,ＨＵＮＴＥＲ×ＨＵＮＴＥＲ　２２,冨樫義博,集英社,コミック,2005
66,9784782802014 ,記号論理入門,金子洋之,産業図書,哲学,2005
67,9784091874320 ,ＰＬＵＴＯ　２,浦沢直樹,小学館,コミック,2005
68,9784004309673 ,多神教と一神教,本村凌二,岩波書店,外国歴史,2005
69,9784088738390 ,ＯＮＥ　ＰＩＥＣＥ　巻３８,尾田栄一郎,集英社,コミック,2005
70,9784781910192 ,新・演習電磁気学,阿部竜蔵,サイエンス社,物理学,2005
71,9784320010789 ,明解演習線形代数,小寺平治,共立出版,数学,2005
72,9784003368916 ,論理哲学論考,ルードヴィヒ・ヴィトゲンシュタイン,岩波書店,哲学,2005
73,9784130830300 ,まなざしのレッスン　１,三浦篤,東京大学出版会,芸術総記,2005
74,9784000039246 ,社会心理学,安藤清志,岩波書店,心理,2005
75,9784130120326 ,進化と人間行動,長谷川寿一,東京大学出版会,心理,2005
76,9784091273611 ,名探偵コナン　５１,青山剛昌,小学館,コミック,2005
77,9784563023218 ,相対性理論入門講義,風間洋一,培風館,物理学,2005
78,9784641128934 ,憲法　１,野中俊彦,有斐閣,法律,2005
79,9784641121706 ,現代アメリカ経済,河村哲二,有斐閣,経済財政,2005
80,9784883840939 ,コア・テキスト経済史,岡崎哲二,新世社（渋谷区）,経済財政,2005
81,9784569635453 ,頭がいい人、悪い人の話し方,樋口裕一,ＰＨＰ研究所,社会科学,2005
82,9784641122406 ,財務会計・入門,桜井久勝,有斐閣,経営,2005
83,9784088738727 ,ＯＮＥ　ＰＩＥＣＥ　巻３９,尾田栄一郎,集英社,コミック,2005
84,9784641009066 ,ポケット六法　平成１８年版,菅野和夫,有斐閣,法律,2005
85,9784641058613 ,国際法キーワード,奥脇直也,有斐閣,法律,2005
86,9784641000230 ,法律学小辞典,金子宏,有斐閣,法律,2005
87,9784091264190 ,名探偵コナン　４９,青山剛昌,小学館,コミック,2005
88,9784130320214 ,ヨーロッパの政治,篠原一,東京大学出版会,政治,2005
89,9784335311604 ,憲法,伊藤真（法律）,弘文堂,法律,2005
90,9784091264206 ,名探偵コナン　５０,青山剛昌,小学館,コミック,2005
91,9784130821124 ,Ｔｈｅ　ｅｘｐａｎｄｉｎｇ　ｕｎｉｖｅｒｓｅ　ｏｆ　Ｅｎｇｌｉｓｈ　２,東京大学,東京大学出版会,英米語,2005
92,9784121004482 ,詭弁論理学,野崎昭弘,中央公論新社,哲学,2005
93,9784130821162 ,Ｐｒｉｓｍｅｎ,東京大学,東京大学出版会,ドイツ語,2005
94,9784641046214 ,パラダイム国際法,小寺彰,有斐閣,法律,2005
95,9784785330576 ,有機化学,小林啓二,裳華房,化学,2005
96,9784595237614 ,古代地中海世界の歴史,本村凌二,放送大学教育振興会,外国歴史,2005
97,9784641001350 ,国際条約集　２００５年版,大沼保昭,有斐閣,法律,2005
98,9784335311772 ,刑法総論,伊藤真（法律）,弘文堂,法律,2005
99,9784088738024 ,ＯＮＥ　ＰＩＥＣＥ　巻３７,尾田栄一郎,集英社,コミック,2005
100,9784000227278 ,憲法,芦部信喜,岩波書店,法律,2005
1,9784130821049 ,Ｔｈｅ　ｅｘｐａｎｄｉｎｇ　ｕｎｉｖｅｒｓｅ　ｏｆ　Ｅｎｇｌｉｓｈ　２,東京大学,東京大学出版会,英米語,2004
2,9784061543041 ,現代物性化学の基礎,小島憲道,講談社,化学,2004
3,9784641114548 ,憲法判例百選　１,芦部信喜,有斐閣,法律,2004
4,9784641009042 ,ポケット六法　平成１６年版,青山善充,有斐閣,法律,2004
5,9784130625012 ,化学の基礎７７講,東京大学,東京大学出版会,化学,2004
